3.307916667000000075e+02 1.888444439999999958e+01 2.457669599680126645e+06 5.000000000000000000e+00
3.001791666999999961e+02 2.271083330000000089e+01 2.457651667581048794e+06 6.000000000000000000e+00
3.001791666999999961e+02 2.271083330000000089e+01 2.457662760446648579e+06 6.000000000000000000e+00
3.671249999999999858e+01 3.755055560000000270e+01 2.457644733013661113e+06 7.000000000000000000e+00
3.671249999999999858e+01 3.755055560000000270e+01 2.457649612492341083e+06 7.000000000000000000e+00
3.671249999999999858e+01 3.755055560000000270e+01 2.457655711840691045e+06 7.000000000000000000e+00
3.671249999999999858e+01 3.755055560000000270e+01 2.457660591319371015e+06 7.000000000000000000e+00
3.671249999999999858e+01 3.755055560000000270e+01 2.457666690667720977e+06 7.000000000000000000e+00
7.829583333700000480e+01 3.331805556300000148e+01 2.457648776922970079e+06 8.000000000000000000e+00
7.829583333700000480e+01 3.331805556300000148e+01 2.457659716022570617e+06 8.000000000000000000e+00
1.256166666759999941e+02 1.373527779399999993e+01 2.457666606728797778e+06 1.000000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457641776019602548e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457642717471402604e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457643658923202660e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457644600375002716e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457657780700203497e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457658722152003553e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457659663603803609e+06 1.100000000000000000e+01
2.435416670000000039e+01 -4.567777780000000121e+01 2.457660605055603664e+06 1.100000000000000000e+01
2.663329999999999842e+01 2.700600000000000112e+00 2.457642638398101088e+06 1.200000000000000000e+01
2.663329999999999842e+01 2.700600000000000112e+00 2.457651687828101683e+06 1.200000000000000000e+01
2.663329999999999842e+01 2.700600000000000112e+00 2.457660737258102279e+06 1.200000000000000000e+01
3.045416666699999837e+02 -1.075833341999999915e+00 2.457650587850121781e+06 1.400000000000000000e+01
3.045416666699999837e+02 -1.075833341999999915e+00 2.457652725600122008e+06 1.400000000000000000e+01
3.045416666699999837e+02 -1.075833341999999915e+00 2.457667689850123599e+06 1.400000000000000000e+01
1.556833332999999868e+02 5.012833330000000132e+01 2.457647769820030313e+06 1.500000000000000000e+01
1.556833332999999868e+02 5.012833330000000132e+01 2.457660618700030725e+06 1.500000000000000000e+01
2.182750000000000057e+02 2.189472220000000036e+01 2.457640749717473984e+06 1.600000000000000000e+01
2.182750000000000057e+02 2.189472220000000036e+01 2.457649724781874567e+06 1.600000000000000000e+01
2.182750000000000057e+02 2.189472220000000036e+01 2.457658699846275151e+06 1.600000000000000000e+01
2.182750000000000057e+02 2.189472220000000036e+01 2.457667674910675734e+06 1.600000000000000000e+01
1.486416999999999859e+02 4.038810000000000144e+01 2.457653624820054974e+06 1.700000000000000000e+01
1.486416999999999859e+02 4.038810000000000144e+01 2.457661734990655445e+06 1.700000000000000000e+01
3.150250000020000130e+02 -5.094444454999999650e+00 2.457659693710868247e+06 1.800000000000000000e+01
3.257083393999999910e-01 -8.926277803799999688e+00 2.457642655412001535e+06 2.000000000000000000e+01
3.257083393999999910e-01 -8.926277803799999688e+00 2.457668732197001576e+06 2.000000000000000000e+01
6.637083330000000103e+01 -3.060055559999999986e+01 2.457643779503970873e+06 2.100000000000000000e+01
6.637083330000000103e+01 -3.060055559999999986e+01 2.457654766649070196e+06 2.100000000000000000e+01
6.637083330000000103e+01 -3.060055559999999986e+01 2.457665753794169519e+06 2.100000000000000000e+01
3.374583000000000084e+02 -4.800310000000000343e+01 2.457642708291075658e+06 2.200000000000000000e+01
3.374583000000000084e+02 -4.800310000000000343e+01 2.457653631656076293e+06 2.200000000000000000e+01
3.374583000000000084e+02 -4.800310000000000343e+01 2.457666739694077056e+06 2.200000000000000000e+01
1.605586666709999975e+02 -3.835083351399999785e+00 2.457645657199985348e+06 2.400000000000000000e+01
3.430416667000000075e+02 3.544722219999999879e+01 2.457658604759309907e+06 2.500000000000000000e+01
3.430416667000000075e+02 3.544722219999999879e+01 2.457661681099509820e+06 2.500000000000000000e+01
3.430416667000000075e+02 3.544722219999999879e+01 2.457664757439709734e+06 2.500000000000000000e+01
9.834999999999999432e+01 -2.348610000000000042e+01 2.457645596585947555e+06 2.600000000000000000e+01
9.834999999999999432e+01 -2.348610000000000042e+01 2.457652768029947300e+06 2.600000000000000000e+01
8.714166670000000181e+01 -6.398833330000000075e+01 2.457646644867953844e+06 2.700000000000000000e+01
8.714166670000000181e+01 -6.398833330000000075e+01 2.457668704632953275e+06 2.700000000000000000e+01
1.076000000079999950e+02 -3.909750001300000122e+01 2.457641624539622106e+06 2.900000000000000000e+01
1.076000000079999950e+02 -3.909750001300000122e+01 2.457646724241622724e+06 2.900000000000000000e+01
1.076000000079999950e+02 -3.909750001300000122e+01 2.457655648720123805e+06 2.900000000000000000e+01
1.076000000079999950e+02 -3.909750001300000122e+01 2.457660748422124423e+06 2.900000000000000000e+01
1.654000000000000057e+02 -2.386055560000000142e+01 2.457652657607256435e+06 3.000000000000000000e+01
1.654000000000000057e+02 -2.386055560000000142e+01 2.457665610641856678e+06 3.000000000000000000e+01
1.239500000000000028e+02 5.836666700000000318e+00 2.457648729710126761e+06 3.100000000000000000e+01
1.239500000000000028e+02 5.836666700000000318e+00 2.457662782685127575e+06 3.100000000000000000e+01
1.239500000000000028e+02 5.836666700000000318e+00 2.457665593280127738e+06 3.100000000000000000e+01
1.401041667000000075e+02 3.388250000000000028e+01 2.457660605868985876e+06 3.200000000000000000e+01
2.822416666859999737e+02 1.059722224499999932e+01 2.457652735120001715e+06 3.300000000000000000e+01
2.822416666859999737e+02 1.059722224499999932e+01 2.457657665710001718e+06 3.300000000000000000e+01
2.822416666859999737e+02 1.059722224499999932e+01 2.457662596300001722e+06 3.300000000000000000e+01
3.547749999999999773e+02 4.246611109999999911e+01 2.457653645986914635e+06 3.400000000000000000e+01
3.245375000000000227e+02 3.048861109999999996e+01 2.457657678348003421e+06 3.500000000000000000e+01
3.830833333799999707e+01 3.036055557099999902e+01 2.457658617493929341e+06 3.600000000000000000e+01
2.460419999999999874e+01 -5.577190000000000225e+01 2.457646605909937993e+06 3.700000000000000000e+01
2.460419999999999874e+01 -5.577190000000000225e+01 2.457648678669937886e+06 3.700000000000000000e+01
2.460419999999999874e+01 -5.577190000000000225e+01 2.457650751429937780e+06 3.700000000000000000e+01
2.786333333000000039e+02 3.566166669999999783e+01 2.457641759507169016e+06 3.800000000000000000e+01
2.786333333000000039e+02 3.566166669999999783e+01 2.457643606344369240e+06 3.800000000000000000e+01
2.786333333000000039e+02 3.566166669999999783e+01 2.457654687367570587e+06 3.800000000000000000e+01
2.786333333000000039e+02 3.566166669999999783e+01 2.457665768390771933e+06 3.800000000000000000e+01
2.786333333000000039e+02 3.566166669999999783e+01 2.457667615227972157e+06 3.800000000000000000e+01
3.154750000180000029e+02 -1.343333335500000025e+01 2.457648708934513852e+06 3.900000000000000000e+01
9.574999999999999289e+00 4.246305559999999701e+01 2.457653651090219151e+06 4.000000000000000000e+01
9.574999999999999289e+00 4.246305559999999701e+01 2.457664754930220079e+06 4.000000000000000000e+01
2.845458333369999764e+02 -4.700333333599999719e+01 2.457641667819978669e+06 4.100000000000000000e+01
2.845458333369999764e+02 -4.700333333599999719e+01 2.457666665529977530e+06 4.100000000000000000e+01
2.833041666710000186e+02 2.412750001099999864e+01 2.457642590339985676e+06 4.200000000000000000e+01
2.089291666999999961e+02 -3.215972219999999737e+01 2.457642631693915464e+06 4.300000000000000000e+01
2.089291666999999961e+02 -3.215972219999999737e+01 2.457657639956315048e+06 4.300000000000000000e+01
1.013500000079999950e+02 2.725222222900000091e+01 2.457647622868481558e+06 4.400000000000000000e+01
1.013500000079999950e+02 2.725222222900000091e+01 2.457658786199282389e+06 4.400000000000000000e+01
9.458333350000000195e+00 5.128888889899999981e+01 2.457650770157396793e+06 4.500000000000000000e+01
9.458333350000000195e+00 5.128888889899999981e+01 2.457661700285796076e+06 4.500000000000000000e+01
1.083000000039999975e+02 -4.240972223800000052e+01 2.457641666405593045e+06 4.600000000000000000e+01
